date,coin,news_count,pos,neu,neg,mean_sentiment
2023-10-23,ADA,62,0,62,0,0
2023-10-23,AVAX,34,0,34,0,0
2023-10-23,BNB,12,0,12,0,0
2023-10-23,BTC,735,0,735,0,0
2023-10-23,DOGE,73,0,73,0,0
2023-10-23,DOT,15,0,15,0,0
2023-10-23,ETH,475,0,475,0,0
2023-10-23,LINK,13,0,13,0,0
2023-10-23,LTC,26,0,26,0,0
2023-10-23,MATIC,113,0,113,0,0
2023-10-23,SHIBA,71,0,71,0,0
2023-10-23,SOL,102,0,102,0,0
2023-10-23,TERRA,69,0,69,0,0
2023-10-23,UNI,88,0,88,0,0
2023-10-23,VECHAIN,2,0,2,0,0
2023-10-23,XRP,89,0,89,0,0
2023-10-24,ADA,2,0,2,0,0
2023-10-24,BTC,67,0,67,0,0
2023-10-24,DOGE,1,0,1,0,0
2023-10-24,ETH,19,0,19,0,0
2023-10-24,LTC,2,0,2,0,0
2023-10-24,MATIC,1,0,1,0,0
2023-10-24,SOL,10,0,10,0,0
2023-10-24,TERRA,5,0,5,0,0
2023-10-24,UNI,1,0,1,0,0
2023-10-24,XRP,6,0,6,0,0
2023-10-25,ADA,6,0,6,0,0
2023-10-25,AVAX,4,0,4,0,0
2023-10-25,BTC,56,0,56,0,0
2023-10-25,DOGE,1,0,1,0,0
2023-10-25,DOT,2,0,2,0,0
2023-10-25,ETH,32,0,32,0,0
2023-10-25,LINK,4,0,4,0,0
2023-10-25,LTC,2,0,2,0,0
2023-10-25,MATIC,7,0,7,0,0
2023-10-25,SOL,16,0,16,0,0
2023-10-25,TERRA,3,0,3,0,0
2023-10-25,UNI,2,0,2,0,0
2023-10-25,XRP,3,0,3,0,0
2023-10-26,ADA,3,0,3,0,0
2023-10-26,AVAX,1,0,1,0,0
2023-10-26,BTC,43,0,43,0,0
2023-10-26,DOGE,5,0,5,0,0
2023-10-26,DOT,1,0,1,0,0
2023-10-26,ETH,22,0,22,0,0
2023-10-26,LINK,3,0,3,0,0
2023-10-26,LTC,1,0,1,0,0
2023-10-26,MATIC,4,0,4,0,0
2023-10-26,SHIBA,4,0,4,0,0
2023-10-26,SOL,13,0,13,0,0
2023-10-26,TERRA,4,0,4,0,0
2023-10-26,UNI,1,0,1,0,0
2023-10-26,XRP,5,0,5,0,0
2023-10-27,ADA,3,0,3,0,0
2023-10-27,AVAX,2,0,2,0,0
2023-10-27,BTC,35,0,35,0,0
2023-10-27,DOGE,2,0,2,0,0
2023-10-27,DOT,1,0,1,0,0
2023-10-27,ETH,19,0,19,0,0
2023-10-27,LINK,1,0,1,0,0
2023-10-27,MATIC,4,0,4,0,0
2023-10-27,SOL,10,0,10,0,0
2023-10-27,VECHAIN,1,0,1,0,0
2023-10-27,XRP,2,0,2,0,0
2023-10-28,AVAX,2,0,2,0,0
2023-10-28,BTC,3,0,3,0,0
2023-10-28,ETH,1,0,1,0,0
2023-10-29,BTC,1,0,1,0,0
2023-10-29,XRP,1,0,1,0,0
2023-10-30,AVAX,2,0,2,0,0
2023-10-30,BTC,39,0,39,0,0
2023-10-30,DOGE,1,0,1,0,0
2023-10-30,ETH,11,0,11,0,0
2023-10-30,MATIC,4,0,4,0,0
2023-10-30,SOL,9,0,9,0,0
2023-10-30,UNI,1,0,1,0,0
2023-10-30,XRP,3,0,3,0,0
2023-10-31,ADA,1,0,1,0,0
2023-10-31,AVAX,1,0,1,0,0
2023-10-31,BTC,33,0,33,0,0
2023-10-31,DOGE,2,0,2,0,0
2023-10-31,ETH,13,0,13,0,0
2023-10-31,LINK,1,0,1,0,0
2023-10-31,LTC,1,0,1,0,0
2023-10-31,MATIC,2,0,2,0,0
2023-10-31,SOL,13,0,13,0,0
2023-10-31,TERRA,5,0,5,0,0
2023-10-31,UNI,3,0,3,0,0
2023-10-31,XRP,5,0,5,0,0
2023-11-01,AVAX,3,0,3,0,0
2023-11-01,BTC,40,0,40,0,0
2023-11-01,DOGE,1,0,1,0,0
2023-11-01,DOT,1,0,1,0,0
2023-11-01,ETH,16,0,16,0,0
2023-11-01,LINK,1,0,1,0,0
2023-11-01,MATIC,5,0,5,0,0
2023-11-01,SOL,16,0,16,0,0
2023-11-01,TERRA,2,0,2,0,0
2023-11-01,UNI,2,0,2,0,0
2023-11-01,XRP,5,0,5,0,0
2023-11-02,ADA,4,0,4,0,0
2023-11-02,AVAX,2,0,2,0,0
2023-11-02,BTC,63,0,63,0,0
2023-11-02,DOGE,4,0,4,0,0
2023-11-02,ETH,22,0,22,0,0
2023-11-02,LINK,2,0,2,0,0
2023-11-02,LTC,2,0,2,0,0
2023-11-02,MATIC,4,0,4,0,0
2023-11-02,SOL,14,0,14,0,0
2023-11-02,TERRA,3,0,3,0,0
2023-11-02,UNI,2,0,2,0,0
2023-11-02,XRP,5,0,5,0,0
2023-11-03,ADA,2,0,2,0,0
2023-11-03,AVAX,2,0,2,0,0
2023-11-03,BTC,41,0,41,0,0
2023-11-03,DOGE,1,0,1,0,0
2023-11-03,DOT,1,0,1,0,0
2023-11-03,ETH,16,0,16,0,0
2023-11-03,MATIC,3,0,3,0,0
2023-11-03,SOL,15,0,15,0,0
2023-11-03,TERRA,3,0,3,0,0
2023-11-03,UNI,1,0,1,0,0
2023-11-03,XRP,5,0,5,0,0
2023-11-04,ADA,1,0,1,0,0
2023-11-04,BTC,2,0,2,0,0
2023-11-04,ETH,2,0,2,0,0
2023-11-04,MATIC,1,0,1,0,0
2023-11-04,SOL,3,0,3,0,0
2023-11-05,BTC,1,0,1,0,0
2023-11-05,ETH,1,0,1,0,0
2023-11-05,MATIC,1,0,1,0,0
2023-11-06,ADA,3,0,3,0,0
2023-11-06,AVAX,5,0,5,0,0
2023-11-06,BNB,1,0,1,0,0
2023-11-06,BTC,42,0,42,0,0
2023-11-06,DOGE,5,0,5,0,0
2023-11-06,ETH,19,0,19,0,0
2023-11-06,LINK,4,0,4,0,0
2023-11-06,LTC,1,0,1,0,0
2023-11-06,MATIC,5,0,5,0,0
2023-11-06,SHIBA,2,0,2,0,0
2023-11-06,SOL,9,0,9,0,0
2023-11-06,TERRA,3,0,3,0,0
2023-11-06,UNI,3,0,3,0,0
2023-11-06,XRP,9,0,9,0,0
2023-11-07,ADA,5,0,5,0,0
2023-11-07,AVAX,2,0,2,0,0
2023-11-07,BTC,49,0,49,0,0
2023-11-07,DOGE,7,0,7,0,0
2023-11-07,ETH,23,0,23,0,0
2023-11-07,LINK,2,0,2,0,0
2023-11-07,LTC,1,0,1,0,0
2023-11-07,MATIC,7,0,7,0,0
2023-11-07,SHIBA,2,0,2,0,0
2023-11-07,SOL,13,0,13,0,0
2023-11-07,TERRA,2,0,2,0,0
2023-11-07,UNI,1,0,1,0,0
2023-11-07,XRP,6,0,6,0,0
2023-11-08,ADA,1,0,1,0,0
2023-11-08,AVAX,3,0,3,0,0
2023-11-08,BTC,40,0,40,0,0
2023-11-08,DOGE,2,0,2,0,0
2023-11-08,ETH,29,0,29,0,0
2023-11-08,LINK,7,0,7,0,0
2023-11-08,MATIC,8,0,8,0,0
2023-11-08,SOL,11,0,11,0,0
2023-11-08,TERRA,3,0,3,0,0
2023-11-08,UNI,2,0,2,0,0
2023-11-08,XRP,10,0,10,0,0
2023-11-09,ADA,4,0,4,0,0
2023-11-09,AVAX,3,0,3,0,0
2023-11-09,BTC,60,0,60,0,0
2023-11-09,DOGE,2,0,2,0,0
2023-11-09,DOT,1,0,1,0,0
2023-11-09,ETH,28,0,28,0,0
2023-11-09,LINK,1,0,1,0,0
2023-11-09,LTC,2,0,2,0,0
2023-11-09,MATIC,8,0,8,0,0
2023-11-09,SOL,10,0,10,0,0
2023-11-09,TERRA,1,0,1,0,0
2023-11-09,UNI,1,0,1,0,0
2023-11-09,XRP,3,0,3,0,0
2023-11-10,ADA,1,0,1,0,0
2023-11-10,AVAX,1,0,1,0,0
2023-11-10,BTC,43,0,43,0,0
2023-11-10,DOGE,1,0,1,0,0
2023-11-10,ETH,24,0,24,0,0
2023-11-10,MATIC,2,0,2,0,0
2023-11-10,SOL,7,0,7,0,0
2023-11-10,TERRA,6,0,6,0,0
2023-11-10,UNI,2,0,2,0,0
2023-11-10,XRP,3,0,3,0,0
2023-11-11,BTC,4,0,4,0,0
2023-11-11,ETH,4,0,4,0,0
2023-11-12,BTC,2,0,2,0,0
2023-11-12,ETH,2,0,2,0,0
2023-11-12,MATIC,1,0,1,0,0
2023-11-12,SOL,1,0,1,0,0
2023-11-13,ADA,1,0,1,0,0
2023-11-13,AVAX,1,0,1,0,0
2023-11-13,BTC,41,0,41,0,0
2023-11-13,DOGE,2,0,2,0,0
2023-11-13,DOT,1,0,1,0,0
2023-11-13,ETH,20,0,20,0,0
2023-11-13,MATIC,8,0,8,0,0
2023-11-13,SOL,9,0,9,0,0
2023-11-13,TERRA,3,0,3,0,0
2023-11-13,UNI,6,0,6,0,0
2023-11-13,XRP,5,0,5,0,0
2023-11-14,BTC,37,0,37,0,0
2023-11-14,DOGE,1,0,1,0,0
2023-11-14,DOT,1,0,1,0,0
2023-11-14,ETH,27,0,27,0,0
2023-11-14,LINK,1,0,1,0,0
2023-11-14,LTC,2,0,2,0,0
2023-11-14,MATIC,7,0,7,0,0
2023-11-14,SHIBA,1,0,1,0,0
2023-11-14,SOL,8,0,8,0,0
2023-11-14,TERRA,1,0,1,0,0
2023-11-14,UNI,1,0,1,0,0
2023-11-14,XRP,6,0,6,0,0
2023-11-15,ADA,2,0,2,0,0
2023-11-15,AVAX,5,0,5,0,0
2023-11-15,BTC,48,0,48,0,0
2023-11-15,DOGE,3,0,3,0,0
2023-11-15,DOT,2,0,2,0,0
2023-11-15,ETH,34,0,34,0,0
2023-11-15,LINK,2,0,2,0,0
2023-11-15,LTC,1,0,1,0,0
2023-11-15,MATIC,11,0,11,0,0
2023-11-15,SHIBA,3,0,3,0,0
2023-11-15,SOL,21,0,21,0,0
2023-11-15,TERRA,2,0,2,0,0
2023-11-15,UNI,3,0,3,0,0
2023-11-15,XRP,1,0,1,0,0
2023-11-16,ADA,2,0,2,0,0
2023-11-16,AVAX,5,0,5,0,0
2023-11-16,BTC,48,0,48,0,0
2023-11-16,DOGE,5,0,5,0,0
2023-11-16,ETH,22,0,22,0,0
2023-11-16,LINK,2,0,2,0,0
2023-11-16,LTC,1,0,1,0,0
2023-11-16,MATIC,6,0,6,0,0
2023-11-16,SOL,8,0,8,0,0
2023-11-16,TERRA,4,0,4,0,0
2023-11-16,UNI,1,0,1,0,0
2023-11-16,XRP,3,0,3,0,0
2023-11-17,ADA,1,0,1,0,0
2023-11-17,AVAX,9,0,9,0,0
2023-11-17,BNB,1,0,1,0,0
2023-11-17,BTC,44,0,44,0,0
2023-11-17,DOGE,4,0,4,0,0
2023-11-17,ETH,33,0,33,0,0
2023-11-17,LINK,1,0,1,0,0
2023-11-17,LTC,1,0,1,0,0
2023-11-17,MATIC,3,0,3,0,0
2023-11-17,SOL,11,0,11,0,0
2023-11-17,TERRA,1,0,1,0,0
2023-11-17,UNI,1,0,1,0,0
2023-11-17,XRP,8,0,8,0,0
2023-11-18,BTC,2,0,2,0,0
2023-11-18,ETH,6,0,6,0,0
2023-11-18,MATIC,1,0,1,0,0
2023-11-18,SOL,1,0,1,0,0
2023-11-19,AVAX,1,0,1,0,0
2023-11-19,ETH,4,0,4,0,0
2023-11-19,SOL,1,0,1,0,0
2023-11-20,ADA,2,0,2,0,0
2023-11-20,AVAX,5,0,5,0,0
2023-11-20,BTC,44,0,44,0,0
2023-11-20,DOGE,1,0,1,0,0
2023-11-20,ETH,20,0,20,0,0
2023-11-20,LINK,2,0,2,0,0
2023-11-20,LTC,1,0,1,0,0
2023-11-20,MATIC,5,0,5,0,0
2023-11-20,SOL,11,0,11,0,0
2023-11-20,TERRA,1,0,1,0,0
2023-11-21,ADA,2,0,2,0,0
2023-11-21,AVAX,3,0,3,0,0
2023-11-21,BNB,2,0,2,0,0
2023-11-21,BTC,34,0,34,0,0
2023-11-21,DOGE,3,0,3,0,0
2023-11-21,DOT,1,0,1,0,0
2023-11-21,ETH,19,0,19,0,0
2023-11-21,LTC,2,0,2,0,0
2023-11-21,MATIC,3,0,3,0,0
2023-11-21,SOL,11,0,11,0,0
2023-11-21,TERRA,4,0,4,0,0
2023-11-21,UNI,2,0,2,0,0
2023-11-21,XRP,1,0,1,0,0
2023-11-22,ADA,2,0,2,0,0
2023-11-22,AVAX,3,0,3,0,0
2023-11-22,BNB,1,0,1,0,0
2023-11-22,BTC,42,0,42,0,0
2023-11-22,DOGE,2,0,2,0,0
2023-11-22,DOT,2,0,2,0,0
2023-11-22,ETH,24,0,24,0,0
2023-11-22,LINK,2,0,2,0,0
2023-11-22,MATIC,5,0,5,0,0
2023-11-22,SOL,12,0,12,0,0
2023-11-22,TERRA,1,0,1,0,0
2023-11-22,UNI,3,0,3,0,0
2023-11-22,VECHAIN,1,0,1,0,0
2023-11-22,XRP,2,0,2,0,0
2023-11-23,ADA,3,0,3,0,0
2023-11-23,AVAX,2,0,2,0,0
2023-11-23,BTC,33,0,33,0,0
2023-11-23,DOGE,1,0,1,0,0
2023-11-23,ETH,27,0,27,0,0
2023-11-23,LINK,1,0,1,0,0
2023-11-23,MATIC,7,0,7,0,0
2023-11-23,SHIBA,1,0,1,0,0
2023-11-23,SOL,8,0,8,0,0
2023-11-23,TERRA,3,0,3,0,0
2023-11-23,UNI,3,0,3,0,0
2023-11-23,XRP,4,0,4,0,0
2023-11-24,AVAX,1,0,1,0,0
2023-11-24,BTC,31,0,31,0,0
2023-11-24,DOGE,1,0,1,0,0
2023-11-24,ETH,18,0,18,0,0
2023-11-24,MATIC,5,0,5,0,0
2023-11-24,SOL,1,0,1,0,0
2023-11-24,TERRA,8,0,8,0,0
2023-11-24,UNI,2,0,2,0,0
2023-11-24,XRP,2,0,2,0,0
2023-11-25,BTC,3,0,3,0,0
2023-11-25,DOGE,1,0,1,0,0
2023-11-25,ETH,3,0,3,0,0
2023-11-25,SOL,1,0,1,0,0
2023-11-25,TERRA,1,0,1,0,0
2023-11-26,BTC,3,0,3,0,0
2023-11-26,ETH,3,0,3,0,0
2023-11-26,SOL,2,0,2,0,0
2023-11-27,ADA,1,0,1,0,0
2023-11-27,AVAX,2,0,2,0,0
2023-11-27,BNB,1,0,1,0,0
2023-11-27,BTC,31,0,31,0,0
2023-11-27,DOGE,1,0,1,0,0
2023-11-27,DOT,2,0,2,0,0
2023-11-27,ETH,16,0,16,0,0
2023-11-27,LINK,2,0,2,0,0
2023-11-27,MATIC,6,0,6,0,0
2023-11-27,SOL,5,0,5,0,0
2023-11-27,TERRA,4,0,4,0,0
2023-11-27,UNI,2,0,2,0,0
2023-11-27,XRP,5,0,5,0,0
2023-11-28,ADA,1,0,1,0,0
2023-11-28,AVAX,1,0,1,0,0
2023-11-28,BTC,33,0,33,0,0
2023-11-28,DOGE,2,0,2,0,0
2023-11-28,ETH,14,0,14,0,0
2023-11-28,LINK,1,0,1,0,0
2023-11-28,MATIC,1,0,1,0,0
2023-11-28,SHIBA,1,0,1,0,0
2023-11-28,SOL,7,0,7,0,0
2023-11-28,TERRA,2,0,2,0,0
2023-11-28,UNI,1,0,1,0,0
2023-11-28,XRP,2,0,2,0,0
2023-11-29,ADA,3,0,3,0,0
2023-11-29,AVAX,8,0,8,0,0
2023-11-29,BNB,1,0,1,0,0
2023-11-29,BTC,43,0,43,0,0
2023-11-29,DOGE,3,0,3,0,0
2023-11-29,ETH,15,0,15,0,0
2023-11-29,LINK,1,0,1,0,0
2023-11-29,MATIC,6,0,6,0,0
2023-11-29,SOL,14,0,14,0,0
2023-11-29,TERRA,3,0,3,0,0
2023-11-29,UNI,1,0,1,0,0
2023-11-29,XRP,2,0,2,0,0
2023-11-30,ADA,1,0,1,0,0
2023-11-30,AVAX,1,0,1,0,0
2023-11-30,BNB,1,0,1,0,0
2023-11-30,BTC,46,0,46,0,0
2023-11-30,DOGE,1,0,1,0,0
2023-11-30,DOT,1,0,1,0,0
2023-11-30,ETH,20,0,20,0,0
2023-11-30,LTC,1,0,1,0,0
2023-11-30,MATIC,4,0,4,0,0
2023-11-30,SHIBA,1,0,1,0,0
2023-11-30,SOL,9,0,9,0,0
2023-11-30,TERRA,3,0,3,0,0
2023-11-30,UNI,2,0,2,0,0
2023-11-30,XRP,1,0,1,0,0
2023-12-01,ADA,1,0,1,0,0
2023-12-01,AVAX,2,0,2,0,0
2023-12-01,BTC,41,0,41,0,0
2023-12-01,DOGE,3,0,3,0,0
2023-12-01,ETH,14,0,14,0,0
2023-12-01,MATIC,6,0,6,0,0
2023-12-01,SOL,10,0,10,0,0
2023-12-01,TERRA,2,0,2,0,0
2023-12-01,UNI,3,0,3,0,0
2023-12-01,XRP,1,0,1,0,0
2023-12-02,BTC,4,0,4,0,0
2023-12-02,DOGE,1,0,1,0,0
2023-12-02,ETH,3,0,3,0,0
2023-12-02,SOL,1,0,1,0,0
2023-12-02,UNI,1,0,1,0,0
2023-12-03,BTC,4,0,4,0,0
2023-12-03,MATIC,1,0,1,0,0
2023-12-03,SOL,2,0,2,0,0
2023-12-03,TERRA,1,0,1,0,0
2023-12-04,ADA,1,0,1,0,0
2023-12-04,AVAX,1,0,1,0,0
2023-12-04,BTC,77,0,77,0,0
2023-12-04,DOGE,3,0,3,0,0
2023-12-04,DOT,1,0,1,0,0
2023-12-04,ETH,84,0,84,0,0
2023-12-04,LINK,2,0,2,0,0
2023-12-04,LTC,1,0,1,0,0
2023-12-04,MATIC,6,0,6,0,0
2023-12-04,SHIBA,1,0,1,0,0
2023-12-04,SOL,16,0,16,0,0
2023-12-04,TERRA,9,0,9,0,0
2023-12-04,UNI,4,0,4,0,0
2023-12-04,XRP,10,0,10,0,0
2023-12-05,ADA,2,0,2,0,0
2023-12-05,AVAX,3,0,3,0,0
2023-12-05,BTC,43,0,43,0,0
2023-12-05,DOGE,5,0,5,0,0
2023-12-05,ETH,17,0,17,0,0
2023-12-05,LINK,2,0,2,0,0
2023-12-05,MATIC,4,0,4,0,0
2023-12-05,SHIBA,2,0,2,0,0
2023-12-05,SOL,11,0,11,0,0
2023-12-05,TERRA,4,0,4,0,0
2023-12-05,XRP,6,0,6,0,0
2023-12-06,AVAX,4,0,4,0,0
2023-12-06,BTC,54,0,54,0,0
2023-12-06,DOGE,6,0,6,0,0
2023-12-06,ETH,23,0,23,0,0
2023-12-06,LINK,1,0,1,0,0
2023-12-06,LTC,1,0,1,0,0
2023-12-06,MATIC,5,0,5,0,0
2023-12-06,SHIBA,2,0,2,0,0
2023-12-06,SOL,11,0,11,0,0
2023-12-06,TERRA,2,0,2,0,0
2023-12-06,XRP,1,0,1,0,0
2023-12-07,ADA,1,0,1,0,0
2023-12-07,AVAX,3,0,3,0,0
2023-12-07,BNB,1,0,1,0,0
2023-12-07,BTC,46,0,46,0,0
2023-12-07,DOGE,2,0,2,0,0
2023-12-07,DOT,1,0,1,0,0
2023-12-07,ETH,17,0,17,0,0
2023-12-07,LINK,1,0,1,0,0
2023-12-07,MATIC,7,0,7,0,0
2023-12-07,SOL,18,0,18,0,0
2023-12-07,TERRA,6,0,6,0,0
2023-12-07,UNI,1,0,1,0,0
2023-12-08,ADA,1,0,1,0,0
2023-12-08,AVAX,1,0,1,0,0
2023-12-08,BTC,36,0,36,0,0
2023-12-08,DOGE,1,0,1,0,0
2023-12-08,DOT,1,0,1,0,0
2023-12-08,ETH,15,0,15,0,0
2023-12-08,LINK,1,0,1,0,0
2023-12-08,MATIC,1,0,1,0,0
2023-12-08,SOL,13,0,13,0,0
2023-12-08,TERRA,1,0,1,0,0
2023-12-08,UNI,3,0,3,0,0
2023-12-08,XRP,2,0,2,0,0
2023-12-09,BTC,3,0,3,0,0
2023-12-09,DOGE,1,0,1,0,0
2023-12-09,ETH,3,0,3,0,0
2023-12-09,MATIC,1,0,1,0,0
2023-12-09,SOL,3,0,3,0,0
2023-12-10,BTC,3,0,3,0,0
2023-12-10,ETH,1,0,1,0,0
2023-12-10,SOL,2,0,2,0,0
2023-12-11,ADA,3,0,3,0,0
2023-12-11,AVAX,4,0,4,0,0
2023-12-11,BTC,39,0,39,0,0
2023-12-11,DOGE,2,0,2,0,0
2023-12-11,DOT,3,0,3,0,0
2023-12-11,ETH,23,0,23,0,0
2023-12-11,LINK,1,0,1,0,0
2023-12-11,LTC,1,0,1,0,0
2023-12-11,MATIC,8,0,8,0,0
2023-12-11,SOL,9,0,9,0,0
2023-12-11,TERRA,1,0,1,0,0
2023-12-11,UNI,3,0,3,0,0
2023-12-11,XRP,4,0,4,0,0
2023-12-12,ADA,2,0,2,0,0
2023-12-12,AVAX,8,0,8,0,0
2023-12-12,BTC,31,0,31,0,0
2023-12-12,DOGE,4,0,4,0,0
2023-12-12,DOT,1,0,1,0,0
2023-12-12,ETH,20,0,20,0,0
2023-12-12,LINK,1,0,1,0,0
2023-12-12,MATIC,8,0,8,0,0
2023-12-12,SHIBA,1,0,1,0,0
2023-12-12,SOL,10,0,10,0,0
2023-12-12,TERRA,4,0,4,0,0
2023-12-12,UNI,1,0,1,0,0
2023-12-12,XRP,3,0,3,0,0
2023-12-13,ADA,2,0,2,0,0
2023-12-13,AVAX,5,0,5,0,0
2023-12-13,BTC,48,0,48,0,0
2023-12-13,ETH,19,0,19,0,0
2023-12-13,LINK,1,0,1,0,0
2023-12-13,MATIC,5,0,5,0,0
2023-12-13,SOL,9,0,9,0,0
2023-12-13,TERRA,3,0,3,0,0
2023-12-13,UNI,1,0,1,0,0
2023-12-13,XRP,1,0,1,0,0
2023-12-14,ADA,3,0,3,0,0
2023-12-14,AVAX,2,0,2,0,0
2023-12-14,BTC,35,0,35,0,0
2023-12-14,DOGE,5,0,5,0,0
2023-12-14,DOT,1,0,1,0,0
2023-12-14,ETH,32,0,32,0,0
2023-12-14,LINK,1,0,1,0,0
2023-12-14,MATIC,7,0,7,0,0
2023-12-14,SHIBA,3,0,3,0,0
2023-12-14,SOL,20,0,20,0,0
2023-12-14,UNI,3,0,3,0,0
2023-12-14,XRP,2,0,2,0,0
2023-12-15,AVAX,3,0,3,0,0
2023-12-15,BTC,25,0,25,0,0
2023-12-15,DOGE,5,0,5,0,0
2023-12-15,DOT,1,0,1,0,0
2023-12-15,ETH,13,0,13,0,0
2023-12-15,LTC,1,0,1,0,0
2023-12-15,MATIC,7,0,7,0,0
2023-12-15,SHIBA,2,0,2,0,0
2023-12-15,SOL,12,0,12,0,0
2023-12-15,XRP,2,0,2,0,0
2023-12-16,AVAX,1,0,1,0,0
2023-12-16,BTC,3,0,3,0,0
2023-12-16,DOGE,1,0,1,0,0
2023-12-16,ETH,1,0,1,0,0
2023-12-16,SOL,1,0,1,0,0
2023-12-17,AVAX,1,0,1,0,0
2023-12-17,BTC,5,0,5,0,0
2023-12-17,ETH,3,0,3,0,0
2023-12-17,SOL,3,0,3,0,0
2023-12-18,ADA,4,0,4,0,0
2023-12-18,AVAX,4,0,4,0,0
2023-12-18,BTC,34,0,34,0,0
2023-12-18,DOGE,1,0,1,0,0
2023-12-18,DOT,2,0,2,0,0
2023-12-18,ETH,20,0,20,0,0
2023-12-18,MATIC,2,0,2,0,0
2023-12-18,SOL,19,0,19,0,0
2023-12-18,UNI,3,0,3,0,0
2023-12-18,XRP,10,0,10,0,0
2023-12-19,ADA,1,0,1,0,0
2023-12-19,AVAX,3,0,3,0,0
2023-12-19,BTC,52,0,52,0,0
2023-12-19,DOT,1,0,1,0,0
2023-12-19,ETH,25,0,25,0,0
2023-12-19,MATIC,5,0,5,0,0
2023-12-19,SHIBA,1,0,1,0,0
2023-12-19,SOL,16,0,16,0,0
2023-12-19,TERRA,6,0,6,0,0
2023-12-19,UNI,1,0,1,0,0
2023-12-19,XRP,5,0,5,0,0
2023-12-20,ADA,3,0,3,0,0
2023-12-20,AVAX,7,0,7,0,0
2023-12-20,BNB,2,0,2,0,0
2023-12-20,BTC,33,0,33,0,0
2023-12-20,DOGE,1,0,1,0,0
2023-12-20,ETH,22,0,22,0,0
2023-12-20,LTC,1,0,1,0,0
2023-12-20,MATIC,7,0,7,0,0
2023-12-20,SHIBA,1,0,1,0,0
2023-12-20,SOL,14,0,14,0,0
2023-12-20,TERRA,3,0,3,0,0
2023-12-20,UNI,1,0,1,0,0
2023-12-20,XRP,6,0,6,0,0
2023-12-21,ADA,2,0,2,0,0
2023-12-21,AVAX,3,0,3,0,0
2023-12-21,BTC,34,0,34,0,0
2023-12-21,DOGE,1,0,1,0,0
2023-12-21,ETH,17,0,17,0,0
2023-12-21,LINK,1,0,1,0,0
2023-12-21,LTC,1,0,1,0,0
2023-12-21,MATIC,3,0,3,0,0
2023-12-21,SOL,13,0,13,0,0
2023-12-21,TERRA,6,0,6,0,0
2023-12-21,XRP,1,0,1,0,0
2023-12-22,ADA,1,0,1,0,0
2023-12-22,AVAX,2,0,2,0,0
2023-12-22,BNB,1,0,1,0,0
2023-12-22,BTC,23,0,23,0,0
2023-12-22,DOGE,3,0,3,0,0
2023-12-22,ETH,13,0,13,0,0
2023-12-22,MATIC,5,0,5,0,0
2023-12-22,SHIBA,1,0,1,0,0
2023-12-22,SOL,13,0,13,0,0
2023-12-22,TERRA,3,0,3,0,0
2023-12-22,UNI,2,0,2,0,0
2023-12-22,XRP,4,0,4,0,0
2023-12-23,BTC,4,0,4,0,0
2023-12-23,ETH,4,0,4,0,0
2023-12-23,MATIC,1,0,1,0,0
2023-12-23,SOL,3,0,3,0,0
2023-12-23,TERRA,1,0,1,0,0
2023-12-23,UNI,1,0,1,0,0
2023-12-23,XRP,1,0,1,0,0
2023-12-24,BTC,5,0,5,0,0
2023-12-24,ETH,3,0,3,0,0
2023-12-24,MATIC,1,0,1,0,0
2023-12-24,SOL,2,0,2,0,0
2023-12-25,AVAX,2,0,2,0,0
2023-12-25,BTC,11,0,11,0,0
2023-12-25,ETH,6,0,6,0,0
2023-12-25,LTC,1,0,1,0,0
2023-12-25,MATIC,1,0,1,0,0
2023-12-25,SHIBA,1,0,1,0,0
2023-12-25,SOL,1,0,1,0,0
2023-12-25,UNI,1,0,1,0,0
2023-12-25,XRP,2,0,2,0,0
2023-12-26,ADA,2,0,2,0,0
2023-12-26,BNB,2,0,2,0,0
2023-12-26,BTC,20,0,20,0,0
2023-12-26,DOGE,1,0,1,0,0
2023-12-26,ETH,11,0,11,0,0
2023-12-26,LINK,1,0,1,0,0
2023-12-26,MATIC,4,0,4,0,0
2023-12-26,SHIBA,1,0,1,0,0
2023-12-26,SOL,8,0,8,0,0
2023-12-26,UNI,1,0,1,0,0
2023-12-26,XRP,3,0,3,0,0
2023-12-27,ADA,1,0,1,0,0
2023-12-27,AVAX,2,0,2,0,0
2023-12-27,BTC,26,0,26,0,0
2023-12-27,ETH,10,0,10,0,0
2023-12-27,LTC,1,0,1,0,0
2023-12-27,MATIC,3,0,3,0,0
2023-12-27,SOL,11,0,11,0,0
2023-12-27,TERRA,1,0,1,0,0
2023-12-27,UNI,1,0,1,0,0
2023-12-27,XRP,1,0,1,0,0
2023-12-28,ADA,1,0,1,0,0
2023-12-28,AVAX,3,0,3,0,0
2023-12-28,BTC,30,0,30,0,0
2023-12-28,DOGE,2,0,2,0,0
2023-12-28,ETH,12,0,12,0,0
2023-12-28,LINK,1,0,1,0,0
2023-12-28,LTC,2,0,2,0,0
2023-12-28,MATIC,1,0,1,0,0
2023-12-28,SOL,9,0,9,0,0
2023-12-28,TERRA,2,0,2,0,0
2023-12-28,XRP,2,0,2,0,0
2023-12-29,ADA,1,0,1,0,0
2023-12-29,AVAX,6,0,6,0,0
2023-12-29,BTC,34,0,34,0,0
2023-12-29,DOGE,2,0,2,0,0
2023-12-29,ETH,10,0,10,0,0
2023-12-29,MATIC,1,0,1,0,0
